customer_id,recency,frequency,monetary
30895,331,2,4106
30896,240,6,19667
30897,6,6,14234
30898,167,3,5127
30899,573,6,24000
30900,55,9,25261
30901,352,5,17103
30902,1150,1,2667
30903,14,5,16628
30904,163,6,22924
30905,6,9,30179
30906,360,5,21069
30907,97,6,12512
30908,147,5,11091
30909,270,6,15291
30910,174,5,12101
30911,76,6,17865
30912,219,2,8121
30913,141,5,14157
30914,40,5,17996
30915,43,6,13592
30916,117,5,17361
30917,114,6,16312
30918,288,4,14149
30919,350,5,11136
30920,952,8,23893
30921,296,4,11342
30922,255,5,14823
30923,371,5,14464
30924,49,5,10985
30925,123,7,20197
30926,59,9,30840
30927,200,5,15859
30928,498,4,9711
30929,1051,3,9001
30930,272,5,11689
30931,134,12,32256
30932,228,3,10833
30933,145,3,12149
30934,552,2,2116
30935,566,6,17863
30936,275,10,28308
30937,368,5,13879
30938,376,3,7968
30939,243,3,3523
30940,976,5,12770
30942,120,7,21409
30943,348,3,6921
30944,140,8,16237
30945,267,5,15294
30946,373,10,25436
30947,437,4,13280
30948,159,2,9907
30949,153,5,18028
30950,488,4,10060
30951,219,5,12419
30952,466,3,8237
30953,263,6,13109
30954,195,4,12459
30955,313,3,9591
30956,331,5,14670
30957,147,6,13087
30958,46,6,14721
30959,471,3,7971
30960,68,7,15819
30961,262,10,23082
30962,326,4,11293
30963,154,2,1539
30964,344,5,13512
30965,77,9,29353
30966,45,7,23847
30967,63,3,2748
30968,772,3,5736
30969,395,1,3619
30970,92,5,16140
30971,192,8,22337
30972,830,2,4740
30973,245,4,9684
30974,325,6,15224
30975,133,5,14998
30976,78,5,14194
30977,231,8,27704
30978,100,8,25762
30979,145,6,19915
30980,101,4,11672
30981,407,5,10326
30982,128,6,15975
30983,338,5,13433
30984,450,6,15354
30985,127,5,15329
30986,716,1,264
30987,416,10,28980
30988,187,8,19021
30989,4,9,27995
30990,263,5,13820
30991,57,4,7628
30992,296,5,9099
30993,268,6,14292
30994,443,5,17080
30995,39,6,19511
30996,91,10,25019
30997,40,7,23127
30998,839,3,7732
30999,123,9,20731
31000,14,7,18226
31001,246,5,17996
31002,148,8,13749
31003,478,7,15130
31004,135,8,17790
31005,48,9,26295
31006,255,5,13379
31007,492,4,12844
31008,20,3,13121
31009,771,3,5426
31010,63,6,11089
31011,123,4,16179
31012,118,5,10584
31013,25,7,14920
31014,126,10,17040
31015,681,3,11278
31016,1007,2,8518
31017,257,11,36309
31018,1,5,15220
31019,338,6,18036
31020,809,5,8963
31021,568,7,18840
31022,507,3,5262
31023,1000,2,7284
31024,163,5,19497
31025,611,3,9067
31026,241,3,7264
31027,231,5,12605
31028,179,4,7858
31029,56,7,19492
31030,20,4,15237
31031,90,3,7759
31032,176,5,13161
31033,108,6,14557
31034,404,5,10670
31035,172,7,14941
31036,413,3,6556
31037,29,7,20723
31038,472,6,24501
31039,247,8,25016
31040,138,8,18235
31041,105,8,20907
31042,546,3,8461
31043,154,5,13384
31044,290,6,17828
31045,129,7,15914
31046,807,3,9682
31047,383,2,8924
31048,133,4,12665
31049,39,3,6128
31050,105,5,14396
31051,281,8,18469
31052,133,3,10454
31053,546,5,12014
31054,607,3,6172
31055,2,7,12225
31056,135,10,27108
31057,705,1,3096
31058,173,7,19095
31059,348,4,13057
31060,6,4,11580
31061,524,5,12155
31062,87,6,12800
31063,159,6,14664
31064,394,4,15828
31065,69,8,16974
31066,202,2,6797
31067,263,4,5630
31068,66,5,16390
31069,838,4,14652
31070,437,4,10579
31071,144,6,16059
31072,76,4,9280
31073,70,8,17891
31074,689,2,3506
31075,112,7,19692
31076,13,8,22298
31077,519,5,14926
31078,774,5,8857
31079,673,1,4803
31080,235,5,15847
31081,556,3,9787
31082,264,4,12691
31083,187,6,17702
31084,108,2,7192
31085,471,5,12529
31086,193,4,9685
31087,923,4,11191
31088,216,6,16834
31089,37,7,22560
31090,49,3,5879
31091,21,6,12879
31092,215,5,10519
31093,6,7,17704
31094,205,2,6354
31095,190,2,3811
31096,1005,1,4818
31097,421,3,11298
31098,218,5,6469
31099,1167,1,2593
31100,227,5,9261
31101,236,5,14287
31102,754,4,15222
31103,434,1,873
31104,1141,1,2085
31105,694,1,3892
31106,356,5,14859
31107,48,3,10003
31108,1069,1,5245
31109,32,6,14583
31110,453,5,13073
31111,208,7,19444
31112,24,6,10232
31113,613,4,9245
31114,452,2,5823
31115,56,5,14650
31116,251,7,18717
31117,73,2,4776
31118,290,4,12774
31119,1301,1,4164
31120,658,3,5042
31121,10,6,19234
31122,9,4,13415
31123,198,6,13136
31124,18,10,22209
31125,616,5,15525
31126,232,3,7040
31127,62,6,25086
31128,9,8,18778
31129,1,7,13990
31130,7,5,8503
31131,50,6,20068
31133,195,8,24555
31134,318,10,24068
31135,360,4,11318
31136,314,7,16767
31137,456,6,16303
31138,41,7,21063
31139,115,9,31142
31140,227,7,21223
31141,130,9,23500
31142,21,3,5925
31143,190,4,7746
31144,160,4,16983
31145,17,5,10782
31146,137,2,4709
31147,82,6,13451
31148,147,6,16375
31149,24,6,18426
31150,55,5,14247
31151,108,4,15963
31152,377,2,6228
31153,540,5,16308
31154,567,2,4165
31155,13,6,11080
31156,277,8,24744
31157,19,9,22758
31158,271,4,13158
31159,286,3,6045
31160,546,4,10947
31161,729,7,12622
31162,223,5,12261
31163,378,4,17071
31164,61,8,33536
31165,32,5,6939
31166,182,7,19995
31167,21,4,8819
31168,78,10,30384
31169,911,4,8184
31170,90,6,7499
31171,312,3,12904
31172,53,7,23817
31173,433,2,9094
31174,339,9,20507
31175,337,6,18650
31176,100,6,20697
31177,51,4,9922
31178,233,7,17287
31179,165,5,14865
31180,302,2,7739
31181,27,5,14904
31183,581,3,4321
31184,598,2,5768
31185,4,8,15095
31186,268,6,14449
31187,25,4,10753
31188,476,6,17588
31189,26,9,26345
31190,18,10,33408
31191,202,6,14500
31192,461,4,11764
31193,427,4,9290
31194,203,5,12119
31195,78,10,30973
31196,204,8,24744
31197,123,8,18676
31198,405,6,12818
31199,178,4,11933
31200,107,4,10293
31201,112,5,13891
31202,138,4,15355
31203,472,5,14913
31204,20,4,8728
31205,102,3,5304
31206,104,5,14037
31207,155,3,9967
31208,175,10,24480
31209,194,6,19964
31210,109,3,11175
31211,36,7,24153
31212,344,2,5769
31213,693,4,8595
31214,83,5,18444
31215,68,6,15434
31216,152,5,10611
31217,364,2,5707
31218,82,8,19399
31219,77,1,308
31220,141,6,8833
31221,120,5,14243
31222,302,3,7878
31223,586,5,17226
31224,85,7,19471
31225,67,6,13679
31226,32,7,19962
31227,341,3,11208
31228,419,2,5069
31229,210,4,11860
31230,60,6,23867
31231,730,3,5438
31232,622,1,3281
31233,295,6,9089
31234,329,5,18867
31235,771,2,3020
31236,6,11,25155
31237,34,6,15882
31238,155,7,18170
31239,294,4,12089
31240,879,4,6955
31241,935,1,4658
31242,231,5,17104
31243,974,1,3658
31244,250,9,20986
31245,462,5,14822
31246,531,6,16690
31247,242,4,5915
31248,61,6,22237
31249,118,5,16166
31250,153,5,13801
31251,82,4,13091
31252,128,8,21873
31253,134,5,10849
31254,106,6,17514
31255,169,5,15976
31256,158,5,17414
31257,174,3,10609
31258,357,7,16407
31259,80,8,22398
31260,770,2,6382
31261,14,3,12015
31262,212,3,8406
31263,92,4,4456
31264,357,2,3517
31265,75,7,27766
31266,102,3,12770
31267,325,1,2308
31268,553,6,21097
31269,54,7,12934
31270,310,8,25478
31271,101,5,17607
31272,330,4,9081
31273,215,2,3828
31274,109,3,11206
31275,29,4,10744
31276,11,5,18227
31277,265,5,11880
31278,283,4,8402
31279,182,7,12824
31280,47,2,8927
31281,312,5,15001
31282,259,6,13692
31283,376,3,6800
31284,506,5,9461
31285,128,2,3546
31286,16,6,20512
31287,224,12,40703
31288,42,6,14953
31289,122,4,11521
31290,22,5,9558
31291,49,6,19575
31292,21,9,32268
31293,627,4,11042
31294,413,6,15929
31295,147,5,15150
31296,1110,1,783
31297,340,3,9025
31298,150,7,22066
31299,322,8,17843
31300,503,8,21124
31301,153,8,19225
31302,187,3,9263
31303,443,4,10530
31304,2,2,4961
31305,491,6,15985
31306,333,5,14692
31307,311,4,10993
31308,311,3,7590
31309,354,7,16328
31311,56,5,12324
31312,401,4,12465
31313,12,9,15994
31314,322,4,11121
31315,891,1,2508
31316,377,6,24719
31317,490,2,3950
31318,247,5,8308
31319,130,5,17237
31320,941,2,2484
31321,334,7,16934
31322,433,3,3849
31323,176,7,16359
31324,87,6,15914
31325,345,2,7948
31326,132,5,13481
31327,287,6,21029
31328,35,5,15848
31329,453,4,11975
31330,171,5,8422
31331,287,3,8628
31332,24,6,22244
31333,55,7,18895
31334,127,4,10406
31335,42,2,9979
31336,459,2,8340
31337,286,8,17193
31338,62,7,15134
31339,416,6,16175
31340,278,5,14062
31341,117,9,30085
31342,120,6,13531
31343,496,4,11693
31344,200,5,12538
31345,65,8,25638
31346,170,4,3696
31347,86,7,18251
31348,156,8,23491
31349,42,6,14078
31350,69,5,12177
31351,143,5,13599
31352,284,5,8041
31353,267,4,12027
31354,5,9,16153
31355,242,4,15442
31356,491,3,7233
31357,34,3,7293
31358,37,4,11622
31359,716,6,22899
31360,14,4,7482
31361,389,2,8518
31362,124,7,26089
31363,78,7,17821
31364,298,3,9722
31365,299,6,11390
31366,54,7,13292
31367,88,4,7736
31368,10,6,12438
31369,568,3,8391
31370,57,5,12151
31371,585,5,8134
31372,151,5,14920
31373,75,3,10498
31374,241,1,4176
31375,274,4,12603
31376,410,3,9448
31377,226,5,18031
31378,300,3,7056
31379,341,5,15276
31380,288,4,12426
31381,360,5,13657
31382,182,6,22733
31383,133,7,20953
31384,128,5,14188
31385,288,4,13538
31386,23,6,24305
31387,157,5,15640
31388,379,3,10112
31389,168,8,15943
31390,623,4,12308
31391,399,3,8637
31392,50,6,15218
31393,529,5,15773
31394,57,3,7527
31395,470,5,10255
31396,99,6,12647
31397,766,2,6271
31398,35,7,13589
31399,35,5,10281
31400,599,3,6000
31401,255,6,17005
31402,287,3,6988
31403,88,6,18688
31404,79,3,11797
31405,177,7,15967
31406,381,3,13504
31407,41,8,22851
31408,410,3,5861
31409,260,4,15195
31410,77,7,19184
31411,552,2,8996
31412,356,7,19797
31413,126,6,18841
31414,997,1,1953
31415,83,7,16254
31416,258,6,11470
31417,91,10,31255
31418,167,4,12632
31419,230,5,12053
31420,534,3,9988
31421,28,4,15354
31422,115,9,21205
31423,609,3,13466
31424,368,5,14927
31425,106,2,7508
31426,24,7,17625
31427,47,2,6435
31428,92,5,18080
31429,502,4,12659
31430,37,5,10595
31431,173,3,6307
31432,493,3,7966
31433,344,4,13544
31434,500,4,15043
31435,68,6,11712
31436,103,4,12794
31437,295,3,11390
31438,276,4,15653
31439,243,5,19731
31440,204,3,4758
31441,740,2,7236
31442,820,5,11814
31443,230,5,16134
31444,194,8,24757
31445,186,3,8050
31446,15,7,24786
31447,60,12,28583
31448,109,6,16136
31449,582,3,9570
31450,268,7,19584
31451,97,5,20263
31452,26,9,22849
31453,440,5,10845
31454,29,11,21830
31455,418,4,9163
31456,24,5,11069
31457,89,7,12127
31458,901,2,6628
31459,6,12,38847
31460,191,5,8063
31461,146,1,3796
31462,704,2,4463
31463,18,3,6622
31464,46,6,19226
31465,53,5,8846
31466,199,2,5890
31467,327,5,17692
31468,476,4,7770
31469,66,9,26157
31470,34,4,9563
31471,760,2,6684
31472,488,4,8277
31473,484,5,9817
31474,143,4,17388
31475,17,8,18023
31476,216,6,19827
31477,236,4,11981
31478,43,7,14651
31479,72,4,7912
31480,195,7,16279
31481,237,8,18474
31482,25,2,5540
31483,74,4,9565
31484,194,3,3139
31485,276,6,15302
31486,549,4,12982
31487,181,7,23484
31488,51,5,17128
31489,96,8,23906
31490,170,7,25387
31491,110,5,21367
31492,69,6,15896
31493,378,5,16604
31494,658,3,8577
31495,659,3,6167
31496,747,4,9157
31497,750,5,14535
31498,82,2,6633
31499,69,6,14670
31500,460,3,9519
31501,582,6,15105
31502,664,3,6950
31503,44,7,19329
31504,524,4,7829
31505,171,9,18667
31506,385,5,17936
31507,424,4,8184
31508,50,5,9733
31509,76,4,14327
31510,246,5,10439
31511,220,6,19974
31512,48,7,18540
31513,195,5,18124
31514,156,4,7655
31515,292,5,13785
31516,546,5,15730
31517,216,4,8063
31518,145,8,21173
31520,323,4,7566
31521,440,3,7843
31522,356,5,18333
31523,316,2,4672
31524,692,4,7277
31525,288,3,9070
31526,1169,1,1123
31528,100,5,13050
31529,255,4,11837
31530,122,7,22224
31531,34,6,16986
31532,151,4,8416
31533,98,7,18632
31534,17,1,1890
31535,268,3,10336
31536,15,10,21465
31537,241,7,12001
31538,56,4,9044
31539,426,5,13276
31540,750,3,4882
31541,33,6,12552
31542,825,3,3053
31543,164,9,30779
31544,167,10,27551
31545,27,3,9320
31546,26,6,15319
31547,67,4,10758
31548,22,12,34766
31549,140,6,15931
31550,234,2,548
31551,566,5,16548
31552,50,4,6358
31553,104,6,11344
31554,584,3,10445
31555,205,6,12042
31556,345,5,13391
31557,13,7,19230
31558,98,6,19009
31559,43,5,7677
31560,189,7,17311
31561,149,3,8934
31562,505,3,5750
31563,100,3,12546
31564,353,9,24732
31565,284,6,14566
31566,170,5,14633
31567,174,3,6075
31568,640,6,22423
31569,768,3,4430
31570,597,5,15051
31571,61,6,21554
31572,30,4,12771
31573,76,5,17627
31574,197,5,12693
31575,711,1,4662
31576,129,5,11375
31577,102,3,9907
31578,295,8,15312
31579,98,3,1788
31580,141,6,20957
31581,193,3,6591
31582,367,6,21776
31583,54,9,29648
31584,201,5,22842
31585,157,10,34221
31586,417,4,10666
31587,678,5,17172
31588,550,3,9570
31589,228,4,10581
31590,53,5,13032
31591,169,7,18285
31592,200,4,13679
31593,294,3,8509
31594,165,6,12562
31595,102,12,25492
31596,136,6,15603
31597,50,1,3647
31598,240,6,14598
31599,21,1,284
31600,64,4,11749
31601,12,6,17472
31602,75,8,28154
31603,289,7,20456
31604,72,8,23107
31605,297,4,10078
31606,7,4,15366
31607,616,6,14833
31608,160,5,7472
31609,3,6,18854
31610,747,4,11309
31611,768,3,10531
31612,52,2,3405
31613,370,5,11744
31614,170,5,14137
31615,569,4,13598
31616,73,4,14076
31617,54,4,9356
31618,390,5,16622
31619,84,2,4707
31620,284,2,6831
31621,300,3,6312
31622,190,6,13180
31623,502,6,14013
31624,53,5,13249
31625,499,4,6999
31626,841,3,6228
31627,71,7,18286
31628,186,6,13780
31629,820,2,3012
31630,189,7,17818
31631,645,4,12669
31632,401,6,19117
31633,70,3,6824
31634,132,4,4941
31635,136,4,11663
31636,69,5,9879
31637,65,6,12539
31638,134,7,19885
31639,144,7,20547
31640,498,2,5086
31641,16,5,10572
31642,434,4,9521
31643,137,3,5784
31644,92,10,31554
31645,50,7,20171
31646,93,3,9396
31647,397,4,9656
31648,34,6,10878
31649,532,8,21604
31650,78,6,12410
31651,342,5,19989
31652,149,4,10548
31653,168,3,10916
31654,296,6,20648
31655,280,5,10271
31656,592,1,4118
31657,590,3,10576
31658,217,7,19521
31659,369,10,39068
31660,85,2,6968
31661,310,3,12106
31662,249,4,10567
31663,101,9,23490
31664,792,5,9445
31665,396,4,11109
31666,216,2,2842
31667,171,4,11593
31668,258,3,8975
31669,251,4,9302
31670,48,4,10290
31671,73,4,13816
31672,292,2,4590
31673,511,2,5108
31674,336,3,3922
31676,492,5,12453
31677,292,7,22510
31678,45,4,7037
31679,336,4,10687
31680,1128,2,9575
31681,300,6,16246
31682,518,6,13015
31683,183,6,17359
31684,184,4,12273
31685,361,9,19576
31686,1,2,4215
31687,105,6,16007
31688,108,4,8487
31689,727,2,8336
31690,928,1,2642
31691,289,9,20024
31692,633,2,2533
31693,57,1,904
31694,81,6,16504
31695,11,7,20086
31696,181,11,27556
31697,16,10,24025
31698,222,5,17209
31699,1087,1,5003
31700,84,6,13789
31701,105,6,17615
31702,65,4,9745
31703,11,3,13228
31704,764,5,8199
31705,57,4,7857
31706,180,10,23475
31707,271,3,8835
31708,153,6,18346
31709,682,4,10174
31710,248,5,8575
31711,99,5,14069
31712,81,12,40938
31713,70,5,12661
31714,128,5,17974
31715,487,2,5634
31716,70,8,20701
31717,364,1,4135
31718,50,5,13306
31719,50,4,6762
31720,994,1,1388
31721,150,5,11345
31722,445,6,12822
31723,136,6,20925
31724,871,1,1519
31725,242,6,13555
31726,228,6,12810
31727,438,3,5041
31728,54,4,12254
31729,411,5,14189
31730,8,6,17149
31731,126,4,10755
31732,68,5,16245
31733,113,9,27419
31734,521,6,18619
31735,247,3,5713
31736,483,2,10412
31737,1,5,13013
31738,447,5,10888
31739,24,4,6794
31740,550,2,5820
31741,138,8,23233
31742,903,3,7679
31743,305,6,19137
31744,41,9,15464
31745,439,4,9887
31746,182,3,5109
31747,101,4,12705
31748,78,4,7687
31749,152,2,2644
31750,28,6,10923
31751,412,2,7814
31752,132,4,11297
31753,48,1,3962
31754,159,3,8681
31755,103,6,14121
31756,66,3,10404
31757,769,3,6433
31758,754,2,4012
31759,348,2,6832
31760,309,1,1598
31761,159,7,18781
31762,634,5,16870
31763,170,2,8428
31764,774,1,2650
31765,29,11,30023
31766,220,5,9796
31767,547,5,12805
31768,4,6,10052
31769,6,6,10249
31770,248,2,6373
31771,17,7,18410
31772,210,4,9225
31773,63,9,21644
31774,43,4,12476
31775,491,3,5703
31776,40,4,5140
31777,133,2,5807
31778,171,3,7160
31779,816,1,1299
31780,169,6,16893
31781,145,9,27418
31782,101,6,17077
31783,305,6,23495
31784,135,3,10123
31785,123,7,21488
31786,49,4,14114
31787,568,4,9694
31788,271,6,11439
31789,555,2,9957
31790,25,9,24534
31791,236,4,8295
31792,274,4,12706
31793,32,6,17409
31794,641,5,11193
31795,109,2,2462
31796,155,5,16374
31797,316,5,11335
31798,78,4,5042
31799,4,5,10192
31800,46,6,12334
31801,124,6,13400
31802,162,5,11016
31803,258,6,19532
31804,193,10,25511
31805,127,8,24917
31806,40,6,21118
31807,6,5,11013
31808,134,3,6434
31809,726,4,8198
31810,43,6,16086
31811,19,10,33394
31812,109,6,12296
31813,936,3,9437
31814,43,10,26138
31815,279,7,19638
31816,69,6,14990
31817,62,3,8473
31818,506,5,15792
31819,41,3,6645
31820,324,3,5556
31821,74,4,7698
31822,20,4,9122
31823,490,2,8722
31824,796,3,9716
31825,261,5,13884
31826,199,8,30160
31827,43,6,16936
31828,671,3,8164
31829,600,2,2945
31830,362,6,23863
31831,14,6,16889
31832,184,6,10060
31833,108,6,21592
31834,28,3,4886
31835,155,7,18991
31836,339,6,22179
31837,275,7,20494
31838,123,5,16257
31839,576,7,19035
31840,802,2,4431
31841,226,1,538
31842,160,4,13313
31843,320,9,22599
31844,27,4,13221
31845,588,1,4327
31846,260,6,15589
31847,16,8,23026
31848,193,4,12265
31849,264,9,21163
31850,30,7,18799
31851,52,3,4890
31852,18,7,21876
31853,107,7,19525
31854,33,10,28049
31855,77,4,8971
31856,179,8,19757
31857,215,5,17212
31858,88,6,9633
31859,80,5,13599
31860,59,8,18741
31861,167,5,13685
31862,81,2,5522
31863,98,4,11382
31864,479,2,5434
31865,291,6,21859
31866,145,7,20097
31867,1073,2,5022
31868,177,3,6652
31869,215,8,25197
31870,344,7,22079
31871,171,7,12834
31872,8,3,7105
31873,33,5,14345
31874,18,9,36905
31875,415,6,16551
31876,108,10,31436
31877,378,4,12722
31878,11,13,28133
31879,431,1,1720
31880,83,7,20777
31881,155,5,18045
31882,231,2,2799
31883,179,3,6040
31884,392,4,5482
31885,299,5,7842
31886,397,3,9625
31887,399,5,16742
31888,905,6,21658
31889,453,5,16080
31890,203,7,20203
31891,144,4,10249
31892,433,4,12784
31893,319,6,18520
31894,7,4,8945
31895,499,3,4818
31896,151,9,23377
31897,124,4,15739
31898,329,6,13579
31899,115,3,11659
31900,486,3,9235
31901,192,5,12779
31902,360,3,12713
31903,373,7,18108
31904,353,4,14014
31905,482,3,7538
31906,25,7,18660
31907,41,6,12459
31908,33,9,30226
31909,362,4,13133
31910,24,4,13049
31911,231,4,10571
31912,156,3,10263
31913,167,8,26260
31914,333,5,12818
31915,52,3,8971
31916,223,4,12759
31917,189,7,22070
31918,197,8,25114
31919,207,6,11401
31920,77,9,23762
31921,39,7,21209
31922,25,7,21892
31923,274,5,10727
31924,85,5,13296
31925,239,4,13807
31926,106,5,14623
31927,286,5,19390
31928,81,7,12828
31929,44,7,19268
31930,244,5,11899
31931,4,6,13966
31932,19,3,10127
31933,690,2,6291
31934,376,1,3272
31935,195,7,23660
31936,409,2,4277
31937,802,3,5055
31938,134,4,12116
31939,184,3,13114
31940,229,5,19508
31941,173,7,17799
31942,623,2,4585
31943,297,5,9513
31944,1086,2,5079
31945,369,5,13279
31946,66,6,15657
31947,487,2,3844
31948,52,2,9925
31949,824,1,2096
31950,60,6,15822
31951,520,7,18037
31952,601,4,10112
31953,286,6,15135
31954,23,3,7532
31955,147,6,25331
31956,72,5,16227
31957,169,5,14428
31958,181,9,28552
31959,438,3,12237
31960,27,4,15576
31961,318,6,18128
31962,234,4,14599
31963,1073,1,4996
31964,39,7,17867
31965,159,6,14527
31966,40,5,15320
31967,344,7,16629
31968,401,8,21329
31969,338,3,6154
31970,231,2,7515
31971,190,6,15792
31972,157,9,20230
31973,38,4,16567
31974,94,3,7755
31975,442,4,9833
31976,455,4,5829
31977,247,2,2274
31978,116,6,16942
31979,155,3,6300
31980,883,3,7386
31981,32,5,11741
31982,20,4,14009
31983,10,4,6961
31984,157,5,13939
31985,49,8,18860
31986,403,4,10800
31987,340,5,13732
31988,140,6,18642
31989,42,4,9518
31990,243,6,15936
31991,268,6,8423
31992,115,5,17691
31993,486,3,2731
31994,125,5,14908
31995,613,3,6315
31996,1124,1,1706
31997,430,2,5647
31998,161,4,9889
31999,494,7,18435
32000,73,5,21646
32001,78,6,9678
32002,7,5,12414
32003,70,6,10807
32004,35,7,21513
32005,207,5,16290
32006,41,5,13620
32007,294,7,22326
32008,262,5,8582
32009,112,4,10250
32010,448,3,8445
32011,156,2,5182
32012,283,3,11333
32013,850,3,6732
32014,65,9,26485
32015,107,3,9190
32016,572,2,2977
32017,349,7,21503
32018,60,2,5968
32019,207,3,7722
32020,236,6,26187
32021,182,5,13982
32022,49,4,7431
32023,110,6,13540
32024,295,9,25908
32025,252,1,2452
32026,37,6,17644
32027,11,4,11930
32028,72,5,12557
32029,195,6,17776
32030,190,5,17493
32031,40,6,16113
32032,711,3,7414
32033,775,3,4458
32034,120,6,17188
32035,666,5,13737
32036,191,3,9617
32037,30,4,10422
32038,23,9,31607
32039,61,6,23439
32040,892,1,2180
32041,116,5,11193
32042,86,8,18461
32043,249,4,10587
32044,360,3,12286
32045,62,6,21307
32046,69,5,15003
32047,309,3,4054
32048,33,6,14073
32049,396,1,3908
32050,265,5,12119
32051,201,7,20330
32052,328,5,6504
32053,155,3,10996
32054,550,2,10141
32056,280,7,26021
32057,40,6,13282
32058,170,4,12736
32059,324,5,16596
32060,145,5,10197
32061,26,10,33482
32062,767,4,13792
32063,29,4,13270
32064,60,3,8643
32065,1250,2,8659
32066,315,7,20117
32067,516,6,20940
32068,58,6,14864
32069,810,8,22057
32070,349,4,10579
32071,265,4,13924
32072,203,7,17763
32073,211,5,15340
32075,167,6,17284
32076,210,8,17679
32077,387,6,18300
32078,407,4,10280
32079,41,10,19537
32080,205,7,16437
32081,252,4,9858
32082,60,4,7169
32083,36,3,7122
32084,657,2,7552
32085,40,4,10079
32086,210,5,11820
32087,15,4,12524
32088,155,4,12248
32089,15,5,9095
32090,13,6,21373
32091,2,9,21052
32092,545,3,7696
32093,246,7,15787
32094,91,6,18595
32095,301,4,13636
